domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,01,323427982,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152155_605017.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034023_013330.txt,1,1,7.0,-5.0,-1.2536999999999998,1.0
tomato,01,3325784884,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152216_103835.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034045_156841.txt,0,0,8.0,34.0,6.762700000000001,-185.0
tomato,01,3357973338,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152206_271859.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034042_324167.txt,1,0,9.0,1.0,-0.39670000000000005,20.0
tomato,01,3373062200,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152227_676332.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034110_378795.txt,1,0,8.0,3.0,0.13650000000000007,10.0
tomato,01,338448945,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152224_294608.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034106_855326.txt,1,1,5.0,-15.0,-2.7884,10.0
tomato,01,3389846695,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152143_978280.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_033959_471258.txt,1,1,8.0,-4.0,-1.0934000000000001,1.0
tomato,01,3466707993,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152201_297215.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034034_395777.txt,1,0,5.0,-11.0,-2.4293000000000005,13.0
tomato,01,3638621671,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152218_456217.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034052_231037.txt,1,1,13.0,-10.0,-2.1851000000000003,1.0
tomato,01,3649707942,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152207_314197.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034043_135967.txt,1,0,7.0,6.0,0.23119999999999996,30.0
tomato,01,3736902642,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152154_539137.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034020_701251.txt,1,1,7.0,-4.0,-1.0397000000000003,7.0
tomato,01,3877458541,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152217_206395.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034048_797800.txt,1,1,4.0,-14.0,-2.5463,8.0
tomato,01,4028845444,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152221_912615.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034059_703654.txt,1,1,6.0,-1.0,-0.7002,1.0
tomato,01,405999239,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152220_839601.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034057_938539.txt,1,1,9.0,-6.0,-1.3282999999999998,3.0
tomato,01,4065849833,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152146_974581.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034004_973557.txt,0,0,0.0,-18.0,-2.6527000000000003,-1.0
tomato,01,532817344,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152200_218085.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034030_884401.txt,1,1,5.0,-6.0,-0.9282999999999999,2.0
tomato,01,597016452,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152151_843609.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034014_107707.txt,1,1,5.0,-10.0,-1.861,2.0
tomato,01,796400590,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152141_693422.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_033955_553990.txt,1,0,6.0,-1.0,-0.6385999999999998,10.0
tomato,01,821007751,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152148_184228.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034006_947742.txt,1,1,7.0,-3.0,-0.7665,2.0
tomato,01,866496583,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152137_589567.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_033948_385475.txt,1,1,5.0,-4.0,-0.9699,2.0
tomato,01,871806833,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152157_921123.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034025_865533.txt,1,0,11.0,5.0,0.14219999999999988,20.0
tomato,01,965164034,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152149_259271.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_01_step50/query_as_action/exp_tomato_20260920_034009_102190.txt,1,1,7.0,-3.0,-1.0893000000000002,1.0
tomato,02,1150817657,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152234_852366.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034123_683105.txt,1,0,-6.0,-36.0,-4.1356,30.0
tomato,02,1337352578,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152243_818596.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034136_720426.txt,1,0,9.0,6.0,0.2745000000000001,30.0
tomato,02,1408900490,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152251_903172.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034151_750849.txt,1,1,6.0,-8.0,-1.6842000000000001,1.0
tomato,02,1422635806,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152247_143841.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034146_487160.txt,1,1,7.0,-3.0,-0.7868,1.0
tomato,02,1477592928,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152315_131040.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034233_700638.txt,1,0,7.0,-4.0,-1.0493,11.0
tomato,02,1903174235,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152246_054218.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034144_615181.txt,1,0,2.0,-28.0,-4.9212,22.0
tomato,02,1919828458,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152314_077545.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034231_602435.txt,1,1,6.0,-14.0,-2.944,3.0
tomato,02,1969507524,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152253_033930.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034154_156616.txt,1,1,8.0,-5.0,-1.2804999999999997,3.0
tomato,02,2138595888,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152303_785904.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034212_566805.txt,1,0,8.0,5.0,0.12109999999999999,30.0
tomato,02,2293168667,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152310_378764.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034223_846282.txt,1,1,5.0,-7.0,-1.3565999999999998,2.0
tomato,02,2306136433,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152233_708033.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034118_406864.txt,1,1,7.0,-3.0,-0.8566,2.0
tomato,02,2318091321,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152312_834912.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034227_423809.txt,1,1,11.0,-5.0,-0.9792000000000001,2.0
tomato,02,2324409209,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152249_589039.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034148_219693.txt,1,0,11.0,6.0,0.3004999999999999,30.0
tomato,02,233361013,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152231_370789.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034114_224970.txt,1,1,10.0,3.0,0.44799999999999995,-18.0
tomato,02,2421989875,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152300_637183.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034207_586739.txt,1,1,7.0,-4.0,-1.0606,0.0
tomato,02,2567273034,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152258_324033.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034203_506196.txt,1,1,11.0,-7.0,-1.5946,2.0
tomato,02,2571575672,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152245_039794.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034138_683244.txt,1,1,11.0,-2.0,-0.7432999999999998,0.0
tomato,02,2639844527,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152256_469595.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034200_053250.txt,1,0,9.0,-6.0,-1.2058,11.0
tomato,02,2661673954,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152239_179100.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034130_477223.txt,1,1,8.0,-3.0,-0.7452,1.0
tomato,02,2833878170,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152237_004576.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034126_212364.txt,1,0,8.0,8.0,0.5804,30.0
tomato,02,2876796507,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152238_076902.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034128_635692.txt,1,1,7.0,-5.0,-1.357,1.0
tomato,02,2886041855,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152309_346125.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034221_462899.txt,1,0,9.0,8.0,0.49150000000000005,30.0
tomato,02,3206958523,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152232_534238.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034116_380409.txt,1,1,9.0,-3.0,-0.9916,0.0
tomato,02,3249674493,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152307_087612.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034218_419978.txt,1,1,7.0,-3.0,-0.7729000000000001,1.0
tomato,02,3533124505,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152240_345999.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034132_347673.txt,1,1,12.0,-2.0,-0.7075,1.0
tomato,02,3662297998,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152305_948708.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034216_516834.txt,1,1,7.0,-3.0,-0.9621999999999999,0.0
tomato,02,3751400244,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152241_531179.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034134_699824.txt,1,1,7.0,-5.0,-1.1664,3.0
tomato,02,3815863427,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152259_505294.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034205_404801.txt,1,1,10.0,-2.0,-0.7242000000000002,0.0
tomato,02,3887351210,ours,query_action_pomcp,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260919_152311_610274.txt,experiments_logs/analysis_recent/query_baselines_current_20260920/00_raw/tomato/scene_02_step50/query_as_action/exp_tomato_20260920_034225_224783.txt,1,0,8.0,2.0,-0.14959999999999996,21.0
