run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,02,oracle,0.0,0.0,0.8,3214284372,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,676732685,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,3358432151,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,1517704714,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,3194450607,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,2883254442,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,1264896629,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,205436302,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,3107389690,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,2109769819,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,3542667933,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,917577652,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,673683851,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,4069370598,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,1470908184,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,4193018744,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,02,oracle,0.0,0.0,0.8,2124664587,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_02_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
