source_file,sha256,domain,condition,scene
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_7/exp_tomato_20260917_010922_835486.txt,df7930ca28a55bdbeffa9eb3ac0a0ecca9a700969f9d0903171aa1cc6bac9e1b,tomato,0.95,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_01/run_7/exp_tomato_20260917_010934_392142.txt,6182d2a1c762d248f2cfbc93aa05b34dfd4efdb25111c511e49d731122deb2cc,tomato,0.99,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_8/exp_tomato_20260917_010940_680378.txt,22d3e17eefd2c71b4e6302545b3867beba6372dd919aafcad07d2a0dfc9d37e4,tomato,0.8,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_01/run_8/exp_tomato_20260917_010946_572178.txt,57ed87050ef7a60f7985869ca6c8530d6abc639e1e6c74cba78244ac402c33f4,tomato,0.9,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_8/exp_tomato_20260917_010953_372361.txt,be8729831262d319d8aa5e959bca8af55764dbdb0ada0e505fce322a36b4a332,tomato,0.95,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_01/run_8/exp_tomato_20260917_010959_477766.txt,f0787451cd7efcd4dd32b67660a09c36445521d6f6288d9489ed399abcb5b8af,tomato,0.99,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_9/exp_tomato_20260917_011004_600087.txt,bb2cf3bda048bf32b0c37ab3a2e4c681398c5dc78de2484398b37628f42fd91a,tomato,0.8,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_01/run_9/exp_tomato_20260917_011012_510176.txt,90d5140d08f0f8b042a19b3861a89fe4848e7e3ab24846e99dca358c9f015454,tomato,0.9,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_9/exp_tomato_20260917_011018_154473.txt,6ebed7b4369c964ab271bdd9fbc94b191e305141374a4598ab46eafe37c0d5ce,tomato,0.95,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_01/run_9/exp_tomato_20260917_011024_996314.txt,73a0bf536c16852787a8b83a99c7ac66909ace102f5b51f1cb338a49c0f4416e,tomato,0.99,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_10/exp_tomato_20260917_011031_524573.txt,80b0501f93cc48fb45543fbf5c491312b4dd2b269fb10f2074c222f9ef45bec6,tomato,0.8,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_01/run_10/exp_tomato_20260917_011036_582708.txt,aa7c5cbc744a0a8ce8ef9a8bacd83b5ad7e9f3c7f2d36e3c2c1d1290567c37c6,tomato,0.9,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_10/exp_tomato_20260917_011041_853545.txt,bd59140b87c3bc06e93db2337547872550248562a7bf072113fae9efe9917b72,tomato,0.95,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_01/run_10/exp_tomato_20260917_011047_792275.txt,a777eb67d16d3ef742aa4d1630e229f8c9baa5e3ba0d22438ef5ca2bb9a7b23e,tomato,0.99,01
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_1/exp_tomato_20260917_011052_549302.txt,961c0d3f24861567d9a6f210d0e92186db12d3c6ef9f757f26da4966f5cdd6be,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_1/exp_tomato_20260917_011057_756325.txt,69053ed3e04ce77d9857122cfdbbbb3660b4c209dfec7ddd6ddf25e4e976848e,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_1/exp_tomato_20260917_011106_263774.txt,9a64f75a00e1f9fc711b3356da84263df712c99adb2e6c8bc60d0be9b3c3cf81,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_1/exp_tomato_20260917_011115_135963.txt,2b95e64fc5fd176726767aa5b7e3cac29c98303df34443767c43e8d74d77d1af,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_2/exp_tomato_20260917_011120_385880.txt,c016ed5b6a6c13efc69c0fe9b7247c4726434f945540f49e19dc9cd463dd18da,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_2/exp_tomato_20260917_011125_377497.txt,75e39c6c4d4b53376b5f9a058547ce91fa26af43efd4b782e29783700f72ebb7,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_2/exp_tomato_20260917_011131_753967.txt,ad576926e1ba21229fec38cd1f81c2dfd38cbb331534a985c957fde7478b56e1,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_2/exp_tomato_20260917_011138_348237.txt,dea35ade8b598ed288919d1f9b20280c33b060566912cfde6c8e50f1f78b02d7,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_3/exp_tomato_20260917_011143_233796.txt,1581a41315015ede8b33cfe5ce718a2f8f0ee323fbb2981918266244038e09df,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_3/exp_tomato_20260917_011149_125767.txt,6af64e855b2b936611a95d393c9600e8222472e9607531c5e826009b56e341fd,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_3/exp_tomato_20260917_011153_894420.txt,d36e7b71d2333f2802f3c62736f93af71c326dee82c594eb3b4caaee68b3fb5e,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_3/exp_tomato_20260917_011203_433681.txt,7370ca3472043f0b1eb4f97379d9ca753c8e04a030f0565fd40652b2d39e1ab6,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_4/exp_tomato_20260917_011224_602878.txt,e0e8127e0f46d3f7284e171f0074e89da68477a06ec48ee9e2a7c4e94b488cbd,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_4/exp_tomato_20260917_011230_135788.txt,fb75688c2321d2a09c843b6d9dedc82926ddd8f6513172a65d4901fab8719e72,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_4/exp_tomato_20260917_011236_978037.txt,6f9ba4953ac9e5367a56cfea241de81327ba115bda4b0a6067353a850036dcd5,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_4/exp_tomato_20260917_011241_860382.txt,18fb7e378a3eb97e8319b0e6c1e1a62f020f961370a89cdbbb54c6bb7875b8f9,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_5/exp_tomato_20260917_011246_703934.txt,d3a2aa2bd5f4720060917ed5e1de1d14e50d1e755dd1a8f601e12698c7189c97,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_5/exp_tomato_20260917_011307_181301.txt,bc90bdb77c4b0bc41da61af6a979d55db2d9341d649864e117f968d75a889f6a,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_5/exp_tomato_20260917_011312_097164.txt,ad5d40f06fabdc3ba781f28bba4eed949a755d5bdee8eb323846a948cbce69ca,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_5/exp_tomato_20260917_011319_383338.txt,0e0a5519e1235232232a84c403595630f88f9839b9084a6391c9147af23aa15f,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_6/exp_tomato_20260917_011325_947141.txt,b5da14e798b87c59899437345ec48372d43bbbefabff0a301be1e87656a4c571,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_6/exp_tomato_20260917_011331_729729.txt,1c7bf423524f00ef9a84375da34b035fdb04c2590666f08b5f386425837bd658,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_6/exp_tomato_20260917_011337_205183.txt,781eead9d04f35e94472f873405b740c83e912e7cc39d9bfccba91229a39299e,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_6/exp_tomato_20260917_011345_600248.txt,8d0a9608949d4aec72a8897b2feacb9a4875f5cdbf93d67802ff3711982aaf58,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_7/exp_tomato_20260917_011350_729896.txt,6fe963857bd749b08bfc38084b9467544d9c1b233a3500ca2e019dd92d771329,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_7/exp_tomato_20260917_011356_691246.txt,7512a34aed2828a5da1817d2920e1fbc6e3d901658fe9a15ef8249d104c0539f,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_7/exp_tomato_20260917_011403_953212.txt,ef67a092950bd3269e63313a2b8ab9680d3ceb16fcef2d400367e3e4d310dcc3,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_7/exp_tomato_20260917_011411_569526.txt,c320a4c72dbebec462f8bb845373cefec421cfa15abc161c397f20cace83cd1a,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_8/exp_tomato_20260917_011416_381861.txt,ee6ba9ddcdc8353a15bc24d8e872066ea9bf84b866b807b62bf0e7f98dc30501,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_8/exp_tomato_20260917_011422_314023.txt,78c54146d4204929cebf25a82008b7acee2f372ab6e38ab631826d6b06e5184b,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_8/exp_tomato_20260917_011427_726295.txt,7832e25e0b3b8f736bfe8f3e38b0bb2343200eea6658d662de5aa3e79f08ce84,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_8/exp_tomato_20260917_011432_151874.txt,a08d1c36b1f7d287852ffd1d34a8b2a26994ee2056f481b7d77a24bbb234a88a,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_9/exp_tomato_20260917_011436_997106.txt,eaa00f0d5f1119ba6aba372a081c85fde94b8d7fbae93b648d2c242e5bfa86c0,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_9/exp_tomato_20260917_011441_953252.txt,3c0ebe2efe65d44a57efeb0e756ad05e76bf618b81e38cab534481a80be282b2,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_9/exp_tomato_20260917_011446_835078.txt,2f94f6660e76fbb0df87c2520324a013a01f289983dfcea38eb716038b531eee,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_9/exp_tomato_20260917_011452_787531.txt,be826e687ecb3830b3f2c0a303c458d5715641405d6757e0f2ffeac211c66373,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_10/exp_tomato_20260917_011457_520305.txt,236cfb2d3b8432cd5e42849747d604ab7d205a1f4011767c0610c15030146dee,tomato,0.8,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_10/exp_tomato_20260917_011502_331447.txt,4c893c23cfb0541afd6d4b39a8be63111fbc2b6c7e8019f335fff3c8cd8326db,tomato,0.9,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_10/exp_tomato_20260917_011506_869356.txt,12e5badf98d92451b04b7d39d3e605a9d72764781295301f244f0ce625c9ea63,tomato,0.95,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_02/run_10/exp_tomato_20260917_011512_233188.txt,95f834a50e4d498ddf988a4b8f2879a56cefe856e2c7c363769ec4488fa159a3,tomato,0.99,02
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_1/exp_tomato_20260917_011517_017588.txt,ecee6590e802fcf7ede09c56b1d8070e7a9a2b59b664a0b2b2a7e0e056dc547e,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_1/exp_tomato_20260917_011521_865089.txt,f4bcc4825f594dd69dbf77c940c95c5750eb368477475fd48a187cadaed9b58e,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_1/exp_tomato_20260917_011526_510319.txt,693dfc4512dc4fc5edcdba0b85529d6324291ac29d4e21fc0ca76d0fc666beb0,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_1/exp_tomato_20260917_011532_502181.txt,e44f85eeb5367f9fe536b3e23ec9595bf8b01e06b7fbc4ad06a8f10876a36bd0,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_2/exp_tomato_20260917_011537_585136.txt,fbef2ce56fe76020e072d2e58b383105bf30163e23dad1aab3ec2609c50375c9,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_2/exp_tomato_20260917_011542_314243.txt,06eaf21845c6467f7362a18ce0b1731f566c5c01ef7715058123351a8a8c9a43,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_2/exp_tomato_20260917_011549_507800.txt,f0b78231cad441f8728c037b47f297311887fbced2708d760663f086b7659e66,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_2/exp_tomato_20260917_011556_186490.txt,b62eed77e9695bb359c9b9ee4116b1b2bb024a8dc7fea9fd0f0c0e71945b1b8f,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_3/exp_tomato_20260917_011602_720536.txt,52a29dd30039825cc052b23c2e125c7db9952546d356f553f6f0fd5e40cbae04,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_3/exp_tomato_20260917_011607_380100.txt,b94e831dcad0e1eec7c1dd03fae94cb1f6e92baeb7c85fe1151d98b1077a02cc,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_3/exp_tomato_20260917_011612_272407.txt,0b71a29df58b0066c02f05ba1d608ea8e50aecc6827735be3920b861a51429de,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_3/exp_tomato_20260917_011616_616193.txt,c1d9710fea26729fd1ed14202486fb3a2a035f563cf68dc89251035a0a2ede10,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_4/exp_tomato_20260917_011622_713062.txt,dca6096d1206ec67410bdcdec70bfa1978393f95442a75b2a47b70a76f5bd880,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_4/exp_tomato_20260917_011633_327225.txt,5e96a3ac02e8fc21aa51e72d75e3c5d0ae4ccc58e73efc3e357ce1394e908deb,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_4/exp_tomato_20260917_011640_888709.txt,940e30dd524e669b8e2d9fd7aba49923efc2d4129e907c479753ce6548fe82cd,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_4/exp_tomato_20260917_011648_467752.txt,d1b5310a093aa0dad3d4173bc14c9b467e253f885d524793d4a219197f012a17,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_5/exp_tomato_20260917_011655_719269.txt,2cd8a432150ae335cfcee526b70013ad85dd49efbdae47278efa5b4a7ee20e07,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_5/exp_tomato_20260917_011700_426936.txt,d7df923129092c734a0a13cd384e87d0d130e5b7649d433fdc8f4b41a31aaab4,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_5/exp_tomato_20260917_011706_767884.txt,5e39ea43074dcdf503390fe3bb511546f3ba3f859a9dd49c068dc24422c86d13,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_5/exp_tomato_20260917_011719_088962.txt,a50741c6d3269c6b4e91755a1bf775af197d4fcd0c05cd87b889cb7b57d29a35,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_6/exp_tomato_20260917_011724_551830.txt,4a72354d3f3d8012d4c3fce8496972479eabf97ddea5ae331437faec5e9d29f8,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_6/exp_tomato_20260917_011730_975836.txt,9a8bcf9a41c880deb5734b1dce28bb633eb0a150bb4687a67a020b7e87fc0e56,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_6/exp_tomato_20260917_011738_212664.txt,0bdd37511984dd95808d11a2e6f93585397441aa1f3f66878944b6f85f75c2e2,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_6/exp_tomato_20260917_011745_314596.txt,6b0d34994b44637ec4bd8fa717de32072c33a7d28c2c63c975710e3d9d472f33,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_7/exp_tomato_20260917_011751_582493.txt,43b113b717dcae14e7ac7ba3a1d85e60c8392a705b3a0408e5c426603ffcbdf4,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_7/exp_tomato_20260917_011757_264443.txt,4b9ee86a43f7eab693e674825c9c18ce23410dd0556e774019cfc8dd556d7878,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_7/exp_tomato_20260917_011803_568336.txt,5a90b6ddc33ff400271fa4e5e9d0c4cc7b87e0dd1f3bcdfa7f2f95b97e7b7770,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_7/exp_tomato_20260917_011809_240600.txt,de2c3e924f20fb9ffa3cd15565ba2a375f57023a0cdba97bd1651c56c85863cf,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_8/exp_tomato_20260917_011814_191255.txt,e30fa593a49a4523c6ef9ec1c39226c80c1fdb801fe48ff019565fbc72f88f95,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_8/exp_tomato_20260917_011819_653628.txt,d8cf57ffb0f5dc360c6643e6dff0dcbc69ed3500e5a4edd331cc0d396b9e73be,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_8/exp_tomato_20260917_011825_706605.txt,ac7e79431cc26f8fb51d7e92fc19b0938c783ab500ba57c1c990acd442280277,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_8/exp_tomato_20260917_011835_131892.txt,31a6ee69bf55ae13379a11ea958b1597bf6dbad42c347d587e805e4dd561d1c4,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_9/exp_tomato_20260917_011839_931105.txt,b79974094c4caa5a22cf660768a2c38661059222e7e36752448d922b2af23bd0,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_9/exp_tomato_20260917_011846_024510.txt,b864e30e20527cb9f25b6e78d8f2689a3eb59366f0ba8765bd106b569d834482,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_9/exp_tomato_20260917_011850_343679.txt,87cf590e22803945f5457a0e4d79f30a6f1571c69fc8e8cfc0690375be61c395,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_9/exp_tomato_20260917_011858_008615.txt,3e18d146d7cb71255f201c4be049275d0dc9059eba72253604c041903af06d36,tomato,0.99,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_10/exp_tomato_20260917_011902_309566.txt,e54e65efb22c31b806d8c9b8c2d57984ce32e81533662a4da8d0bd51eb171e9e,tomato,0.8,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_10/exp_tomato_20260917_011906_594897.txt,812308dc66a2ad2d2eefbb7878ee50db2dd2b4d6d83fadd93ee0a2d26ca666a7,tomato,0.9,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_10/exp_tomato_20260917_011911_430678.txt,bc62ad8318474add9afa102781985af31e782d5ae5a5bd36b62e3318a7f50ce8,tomato,0.95,03
experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-99/scene_03/run_10/exp_tomato_20260917_011919_283733.txt,43f29ea242a18ae1f3fa4c127e566261d3d59580a79e30820466619e2bc65838,tomato,0.99,03
