source_file,sha256,domain,condition,scene
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_01/run_6/exp_tomato_20260917_010222_392690.txt,05c57f45624f88873f33e43e33b9c6d466d6ca94f863c8d67ee4a5ba43c9e3bf,tomato,200,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_01/run_6/exp_tomato_20260917_010235_668816.txt,f94d9ddbba11893d679654bf5a35daf80ff17b1e4945e9c053494cb564f98292,tomato,300,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_01/run_6/exp_tomato_20260917_010303_889787.txt,5374b706cc8b8b7ec990a4753a279953422dff53ef460a4108b85f2d9ca8b30b,tomato,500,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_01/run_7/exp_tomato_20260917_010306_521361.txt,c81edaa11606fd0d9fb3705cee46e1da04b9599f5d0c2fc1fac9de54fce354a5,tomato,50,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_01/run_7/exp_tomato_20260917_010313_081125.txt,4d35f762e3bf53b478b0fd53ba67a85bb6a575c388080322c0f0a219ebeb3b52,tomato,100,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_01/run_7/exp_tomato_20260917_010322_865881.txt,5a1f7c9854896d59938832e1cd0e2b945fdb2f180fbd0d0fade8221aa413d946,tomato,200,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_01/run_7/exp_tomato_20260917_010338_377685.txt,c941cdb5f52df3b47a940abd239c1392d618b2553c60bba95a62e5fd40d33721,tomato,300,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_01/run_7/exp_tomato_20260917_010401_545295.txt,3dc570784dbc5553587d5a5efb6550fe0c50fd5231a077b047ba535ba8a531ea,tomato,500,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_01/run_8/exp_tomato_20260917_010404_094881.txt,242a4a3b49de0e9f51c145c194b15f1471fdb7520c9ed43f3d4504665dbe4536,tomato,50,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_01/run_8/exp_tomato_20260917_010410_791899.txt,937103214190a3b3035df5f43f0c1d20cdde417fa51f93f8511359e9ba375123,tomato,100,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_01/run_8/exp_tomato_20260917_010421_945986.txt,0593b92f3f1dd8930c3448d42882d1e9fe6a6d6fca539380f1133147617cc3ad,tomato,200,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_01/run_8/exp_tomato_20260917_010436_600546.txt,f25ab5ed4913b5894da5d47ff8d1e7a09ff9cdd4d795a677f11e86d45deaddbe,tomato,300,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_01/run_8/exp_tomato_20260917_010506_912343.txt,231ba8321a91e3aa5dbf87eb1df4bdaa218a5376311cfd841fb4e1e824874c93,tomato,500,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_01/run_9/exp_tomato_20260917_010510_452300.txt,fb8054113eee9fd3f55db79dab5c7590f078c3fde205f0db4a395d18682def4d,tomato,50,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_01/run_9/exp_tomato_20260917_010516_007025.txt,f7edbc819c363a443c0f180f4f8a3fa911a89928da4b5e2064547e691e14038f,tomato,100,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_01/run_9/exp_tomato_20260917_010539_121798.txt,b614aba7d5c4e4ce94129416e116e0866a654fd0d35dec22c8f63b1e589b8c59,tomato,200,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_01/run_9/exp_tomato_20260917_010559_212477.txt,bbdf2025eb42913732344728d166de216e0850d25987076d79b0b1bb275c87c1,tomato,300,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_01/run_9/exp_tomato_20260917_010629_090832.txt,13ee1906025a2c88cb5d363a1ce3d0477e6d8889504beaeab30a3372cef70eaf,tomato,500,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_01/run_10/exp_tomato_20260917_010631_478898.txt,1d2d53e522d24a286976344a200e9c58ea3b7e45ff0d9ee808aa3ac031396841,tomato,50,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_01/run_10/exp_tomato_20260917_010636_781298.txt,22b866288309ee74187b96f3fb64b99351b595b2d5fd336daef2ba8c73866f17,tomato,100,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_01/run_10/exp_tomato_20260917_010646_193587.txt,979cf6e3da8009df787a6e561673f2d00432b3d95a6eb54de326b8294ba90889,tomato,200,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_01/run_10/exp_tomato_20260917_010708_669617.txt,42f9eb86676b56f4ad10b6362ba6209d8c9d6423d004df3dd7db4bb430ad71b7,tomato,300,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_01/run_10/exp_tomato_20260917_010738_344114.txt,a76122ff6abd6897a2952e0eec6f0d5f0da762ade3ac571b61ff78bfbcc2baf7,tomato,500,01
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_1/exp_tomato_20260917_010741_366403.txt,5611add32895b43f09f15dfc8b7080a28f01509bfa6f0f37e289196cb780b6f1,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_1/exp_tomato_20260917_010749_984217.txt,e3d20399b5fc146b50b888d30b2b1a91fabcaf7b161ac235d08a7b989e317253,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_1/exp_tomato_20260917_010759_677501.txt,23cf2f95469ad8dec2a6316646c9cba44a6f86f74d93f0f2c2495c6b306332b3,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_1/exp_tomato_20260917_010813_066267.txt,d12a7f99919b9b74602101089c836a78ec4b216ffe86744e54e61bf2759502af,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_1/exp_tomato_20260917_010842_340412.txt,afdce259eed874f4da3af38ec96b8e40fab8a862168379a99f38730f4b983b4b,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_2/exp_tomato_20260917_010845_897516.txt,a514c2f3bc7c9b3b8d46c533d3907f7689f8669451c7d7dc4cfdc99c0a72da78,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_2/exp_tomato_20260917_010852_244582.txt,a02e4113e07c8de3501ad636592830b0a2305607b2b6217458467c66f92c722e,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_2/exp_tomato_20260917_010903_694528.txt,108778420c1db1893c32ad260a6d34d1e6df3c2f5960bf1a4bbcff6d869b739d,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_2/exp_tomato_20260917_010916_538013.txt,54ba5e631b34d4efd2c0a4ae1ced95b2a7070e6d145d8f3edb806a6afb46300f,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_2/exp_tomato_20260917_010940_541101.txt,b50b3554b2f4df3aec404fad9743603ca6bdc4755df2787846e0833061689347,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_3/exp_tomato_20260917_010943_376437.txt,5df341ddaea54d8731dcdc220986830bdb0bb57dad8240b296335c0a07fb77cd,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_3/exp_tomato_20260917_010948_101108.txt,a458b4510bef719e5681d22a30e8fca903ae3ac5cf026381cc49defd1c8ad971,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_3/exp_tomato_20260917_011009_588145.txt,9332a6e207718e98ae63ea9ecb9e117b2838ba6d768a22a0cc32d2c16802ffdf,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_3/exp_tomato_20260917_011023_283109.txt,8c6dc0f99593d71c86eea2482f0a499a4664faafbfe20f3d20772f027501749d,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_3/exp_tomato_20260917_011050_140038.txt,5294614d3b1b795362d644e955f445a56e9f0663adcb284e6de346c93cc89275,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_4/exp_tomato_20260917_011053_391314.txt,8df0d15559a9baeb89dafd50b3af06ab38f87728fec2efa29d324d53ce9ac8fb,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_4/exp_tomato_20260917_011100_126080.txt,4c20c3ff74d0d3564be83eb09204c244d3ed6b8d1cd5e1fd79e12a8c7643efc3,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_4/exp_tomato_20260917_011111_045631.txt,5635ee6f77b8d6aa1c99d5839e0c7ac5c05203b62ac48319999486339ef2549a,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_4/exp_tomato_20260917_011126_920706.txt,4f0842d2129ea8b950025abb833c26969160b6c6c03ba43bada1f4eece60fcbd,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_4/exp_tomato_20260917_011156_820059.txt,b7fd2bbcc263000dcde27120ad6f94c5402583f843b9f0b951c8322602715f22,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_5/exp_tomato_20260917_011159_278537.txt,d4e986a92dba70675fbcd171b2bd779d774fe2a8267afc8ebacd5eaea87c2f0a,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_5/exp_tomato_20260917_011204_186444.txt,68d8431414e5dd8a3d200593f49e5eb5018dd2e091670176c14cf008448876c3,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_5/exp_tomato_20260917_011216_333661.txt,1317fcb2a73ca38efd0481bd8662e583af7100b4be14dbdcd9170096c19a85d6,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_5/exp_tomato_20260917_011237_830834.txt,055e18ef53f15d5703ab31520c0ddceb3a53569f2e2e14cc56b4a0bf16062fb8,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_5/exp_tomato_20260917_011306_503880.txt,213749d9461e944d1e4ea2a1eb4d4f1b127705ca3d5b4f1f23f4ccf2ea374868,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_6/exp_tomato_20260917_011309_046787.txt,5ecc63f501c94f0615e66834623e60341fcf2b5b40b4076b596e1f84c0a49d35,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_6/exp_tomato_20260917_011314_477338.txt,12299da5eb6a1b541fcb4c95d3ea5427c409217449b8efebd207b431ed313815,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_6/exp_tomato_20260917_011324_527494.txt,c9368b0fcbe1180cb637e46fe99a89ca545f2e684c288074a60e4483b9704c5d,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_6/exp_tomato_20260917_011353_479483.txt,460968a5936b1775eef8047ce2ea6127157fa813b41757ff497e5e3bf16cd55b,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_6/exp_tomato_20260917_011418_333199.txt,df1f11e4e098f1fbaf464c555eefc58c86bc25e33d8584cf45eff063799c7de4,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_7/exp_tomato_20260917_011421_387787.txt,990fea4f7efb5dbc5d75b6ef5f6ab3f0de51d8faec2ccaf543aca6adfb0b49c8,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_7/exp_tomato_20260917_011428_709646.txt,cb1966075591a189a164f17bda7bb8c998163794d91b342465a968e5cd98218f,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_7/exp_tomato_20260917_011508_739162.txt,81dee38a5f4838bf90dde25a4bb616980287dd87add4f2a6d9410f6d668bc07a,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_7/exp_tomato_20260917_011531_243601.txt,98c7e4b38732febdb0d24cba1f6f2174c58cae1ff1a9adf2c66f828aae35defd,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_7/exp_tomato_20260917_011612_292146.txt,be696cd86f23138438cedf5b5fdeeaee7a10805d01cba0759dd11065d8711f5e,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_8/exp_tomato_20260917_011616_461567.txt,f6938f6c7447f50b10cb0722d61961a055199059796f22300437a6d028832606,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_8/exp_tomato_20260917_011621_932528.txt,2eb101b609d53e749e66223872b9f19e361251fcc2a89c2770c6ade2ccb0572b,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_8/exp_tomato_20260917_011639_567566.txt,a88032d7a42ebf6e3d139a53987260957ec9d357fff8815a6771446a2d9d4a36,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_8/exp_tomato_20260917_011654_400162.txt,820ae7d6b395083e5d6270d827aa6d7117103ab3970ca8de5aad604ff2e2a16c,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_8/exp_tomato_20260917_011723_928945.txt,8275ed0648fdda93d3e001e93ff680376f4e28514837c7d66c9de6c9dacbac3b,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_9/exp_tomato_20260917_011726_381302.txt,2c394ecaacc91750b879cf517caab6f206c57a8a593b4d2ad57b49508d1ee152,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_9/exp_tomato_20260917_011731_298455.txt,e26f1daed1b600586904333b646f5ab2899520a0412ff3eb2829b171a25897c9,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_9/exp_tomato_20260917_011742_382869.txt,4c91566e4f95d7465699d5e281b23149eaffde8de0e138bf49ce724dcd18b435,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_9/exp_tomato_20260917_011800_031666.txt,6fed1eeddc07827ca50fa7d26ce83de6d876b4ca001b9b9bcaeba09e7e951a7c,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_9/exp_tomato_20260917_011833_311917.txt,38414d36cd54f2cfd94da4e82289f6017423c60adef1340a4d0c5752ef48ea4a,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_02/run_10/exp_tomato_20260917_011837_656780.txt,21be1aa55162abd07b83a6cfca77d925ec7628f74b7c311060e725fdc7b084c3,tomato,50,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_02/run_10/exp_tomato_20260917_011842_256665.txt,b07a8c8e09601e08fee0ca27aaa07992a983ef586a5ffdb809ae40422407c991,tomato,100,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_02/run_10/exp_tomato_20260917_011851_316449.txt,17741223a25ebe340b2fc14b39f6110885490cd75621f0ba1c5cb42fdd67835b,tomato,200,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_02/run_10/exp_tomato_20260917_011913_596213.txt,53404db885217341f23c1bc25204db5eb856610f1472ab4f48269b4a8a764816,tomato,300,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_02/run_10/exp_tomato_20260917_011939_396414.txt,ba2df0e2db25ae8dd4ac6dccc9e35339418e0f03caac778e276394b9f5bf25ed,tomato,500,02
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_03/run_1/exp_tomato_20260917_011943_748363.txt,d0a8fd4eb17920b9daf8aab69fd58f1d6001c97610405ae7e3d1e3b153e78913,tomato,50,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_03/run_1/exp_tomato_20260917_011948_432651.txt,dc2dde15830230bb179773ac5377a8619ce00b0db5bea4f65f754c42700ad07c,tomato,100,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_03/run_1/exp_tomato_20260917_012000_923312.txt,7aa653530988ca0f2a547391dc969ced295218daab966869913b70423d218972,tomato,200,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_03/run_1/exp_tomato_20260917_012015_708253.txt,b8500ce5bf00fbbd4b6495b4f758b09b201ceb8536ff48496842790ecc0c2c52,tomato,300,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_03/run_1/exp_tomato_20260917_012042_719072.txt,1bba51a0f4177904363f894ab3cac15e5953d409152fe39b27d595fe39270478,tomato,500,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_03/run_2/exp_tomato_20260917_012045_091113.txt,ca0b6b67090891beafa8043f13fe6611e601ad40ca8981a15e878c74fb014137,tomato,50,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_03/run_2/exp_tomato_20260917_012052_297580.txt,0b3c8fc6a212ddfcaa6ad73e874fb78dcd97dc9ad780cbc975fc748595914bd5,tomato,100,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_03/run_2/exp_tomato_20260917_012104_547133.txt,39f5937e3b84cd71ae4de718ed53487ea067e469b11940fa1bb046717cd631fe,tomato,200,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_03/run_2/exp_tomato_20260917_012118_037114.txt,8e1c23aff09d0685185bb7cdde2c6998dc9ef17729d2a80f5e49ed5d79b37b5a,tomato,300,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_03/run_2/exp_tomato_20260917_012143_705559.txt,cdbe2799ff7d2ea2fa725d87855b3c4186724489eb4783e30f91312d3f57afd9,tomato,500,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_03/run_3/exp_tomato_20260917_012146_509653.txt,57d83e69cffc621256fbf9225c2adf23995fc7be60074e8988d5fcf3772ad9c8,tomato,50,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_03/run_3/exp_tomato_20260917_012151_427726.txt,cddc04426ae3c7b3af28de2850aa063c874a9fac41a6beb179be52cd9dba14de,tomato,100,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_03/run_3/exp_tomato_20260917_012206_686725.txt,e9c013a06ca5050f41d6d76d7434e36cb28fbf8a04dfd50b1339bd4ea0ef9e42,tomato,200,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_03/run_3/exp_tomato_20260917_012225_368448.txt,e6a1452a90906c5c2cb0b80ac4809a0ef08c516e1ae7518d10e83f306afb1f4a,tomato,300,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_03/run_3/exp_tomato_20260917_012257_314624.txt,3811736c19a80a36feeda3d41279aab9e7494864d71ccf45cb02a79472145187,tomato,500,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_03/run_4/exp_tomato_20260917_012259_914113.txt,613ec28fff231d3e9382411b6f4dd75aaadd9ad07a505610849c03aefec9c438,tomato,50,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_03/run_4/exp_tomato_20260917_012307_344251.txt,4fc44f79c347bbd85020f38c87f8c5acd8b75770c1e883ae1e34bdc87c75e81f,tomato,100,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_03/run_4/exp_tomato_20260917_012317_750398.txt,93ebe0a3af2d2a16ef77ce501bd38737483a432ebdbc5dbfe7157f2ad565420b,tomato,200,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_300/scene_03/run_4/exp_tomato_20260917_012331_520910.txt,2ef8efb5f2755eb6e3eee14bc689a1a52ff14a091803db84ffbede73f4317f92,tomato,300,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_500/scene_03/run_4/exp_tomato_20260917_012426_542571.txt,037624aa33d62557ae5f4291671974d14d04e91634ee5ee4999787b9fc545468,tomato,500,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_50/scene_03/run_5/exp_tomato_20260917_012430_032307.txt,dda639bee49e73298b6c8aca7767849a6f23d1f121b5a4ca604971a5e43c559e,tomato,50,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_100/scene_03/run_5/exp_tomato_20260917_012436_404644.txt,07515fb4d010fcc440a5a78541b3d91fcbbb15f716dff7b83ef51361ceaca1bf,tomato,100,03
experiments_logs/n_simulations/20260917_005549_1854141/tomato/sim_200/scene_03/run_5/exp_tomato_20260917_012453_898149.txt,4875b274c1adca55b16d9f9cacc632cff93709039b1af9f986f44588f4025ba5,tomato,200,03
